record_id,date,city,country,region,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,pressure_hpa
936,2025-02-05,New York,USA,North America,12.9,67.5,7.4,20.2,1014.5
1369,2025-01-19,Buenos Aires,Argentina,South America,-88.0,63.5,10.5,9.9,1027.6
648,2025-01-18,Paris,France,Europe,13.7,80.1,0.0,16.1,1018.6
1526,2025-03-27,Lima,Peru,South America,25.1,83.8,3.0,5.4,1015.4
1058,2025-03-09,Los Angeles,USA,North America,22.7,45.3,6.5,11.4,1018.5
860,2025-02-19,Moscow,Russia,Europe,4.2,59.6,2.5,9.1,1008.2
248,2025-03-09,Tokyo,Japan,Asia,23.8,73.4,1.8,18.4,1022.8
991,2025-01-01,Los Angeles,USA,North America,18.7,65.0,4.2,20.8,1015.0
1180,2025-01-10,Toronto,Canada,North America,12.2,52.4,7.3,15.2,
1962,2025-03-13,Sydney,Australia,Oceania,18.5,66.3,6.9,2.6,1011.8
1579,2025-02-18,Cairo,Egypt,Africa,26.4,53.5,0.0,8.9,1001.4
1856,2025-02-25,Cape Town,South Africa,Africa,15.6,61.6,3.6,12.2,1011.2
217,2025-02-06,Tokyo,Japan,Asia,17.5,57.2,2.7,27.5,1015.3
240,2025-03-01,Tokyo,Japan,Asia,20.5,59.8,6.2,16.3,1021.2
1277,2025-01-17,Sao Paulo,Brazil,South America,26.3,60.5,2.9,14.2,1015.6
544,2025-01-04,London,UK,Europe,6.0,83.0,6.5,11.4,1013.7
1872,2025-03-13,Cape Town,South Africa,Africa,22.0,70.3,5.0,12.6,1014.9
439,2025-03-20,Beijing,China,Asia,12.9,48.7,10.1,6.8,1014.1
1269,2025-01-09,Sao Paulo,Brazil,South America,18.3,71.1,4.4,14.0,1013.2
861,2025-02-20,Moscow,Russia,Europe,7.0,57.1,0.0,19.2,1005.2
951,2025-02-20,New York,USA,North America,18.8,59.9,2.1,12.6,1009.8
327,2025-02-26,Singapore,Singapore,Asia,32.5,73.2,6.4,21.2,1011.0
227,2025-02-16,Tokyo,Japan,Asia,19.7,63.4,10.5,17.7,1011.5
1740,2025-01-30,Nairobi,Kenya,Africa,23.2,78.8,0.0,14.4,1005.9
554,2025-01-14,London,UK,Europe,14.0,,4.8,11.9,1011.8
62,2025-03-03,Bangkok,Thailand,Asia,33.8,85.2,5.6,18.3,
1611,2025-03-22,Cairo,Egypt,Africa,24.2,35.6,0.0,12.1,1009.8
1545,2025-01-15,Cairo,Egypt,Africa,23.6,56.5,0.7,15.1,1022.8
2032,2025-02-21,Auckland,New Zealand,Oceania,20.8,69.2,1.5,18.0,1020.3
156,2025-03-07,Chiang Mai,Thailand,Asia,26.7,59.2,4.0,14.6,1016.7
1690,2025-03-11,Lagos,Nigeria,Africa,28.6,87.3,15.8,10.3,1015.0
1926,2025-02-05,Sydney,Australia,Oceania,18.6,66.5,12.6,9.8,1025.2
1698,2025-03-19,Lagos,Nigeria,Africa,32.8,85.3,3.1,18.4,1008.7
1936,2025-02-15,Sydney,Australia,Oceania,24.6,56.8,9.4,16.7,1013.0
1832,2025-02-01,Cape Town,South Africa,Africa,17.9,67.5,4.3,23.4,1020.1
1717,2025-01-07,Nairobi,Kenya,Africa,19.9,,0.0,18.8,1011.4
349,2025-03-20,Singapore,Singapore,Asia,31.7,78.6,9.3,,
1890,2025-03-31,Cape Town,South Africa,Africa,16.7,58.6,0.0,12.7,1017.4
167,2025-03-18,Chiang Mai,Thailand,Asia,27.5,57.7,1.0,10.4,1012.8
1601,2025-03-12,Cairo,Egypt,Africa,26.7,41.0,0.0,19.3,1020.7
1972,2025-03-23,Sydney,Australia,Oceania,23.4,58.1,1.5,18.3,1025.3
205,2025-01-25,Tokyo,Japan,Asia,19.0,55.4,3.9,27.9,1023.4
907,2025-01-07,New York,USA,North America,13.9,69.6,5.0,9.7,1017.5
914,2025-01-14,New York,USA,North America,12.5,68.8,0.0,23.7,1013.1
1888,2025-03-29,Cape Town,South Africa,Africa,17.4,65.9,1.6,20.0,1012.4
187,2025-01-07,Tokyo,Japan,Asia,15.1,75.0,0.0,1.8,1015.6
778,2025-02-27,Berlin,Germany,Europe,14.7,52.4,1.4,15.9,1018.1
2025,2025-02-14,Auckland,New Zealand,Oceania,24.1,74.1,6.8,5.4,1011.3
1759,2025-02-18,Nairobi,Kenya,Africa,16.7,56.6,4.3,13.3,1006.0
1034,2025-02-13,Los Angeles,USA,North America,23.2,51.0,0.4,10.4,1006.2
11,2025-01-11,Bangkok,Thailand,Asia,31.6,,5.3,18.7,1019.2
2054,2025-03-15,Auckland,NEW ZEALAND,Oceania,19.8,74.6,3.5,14.1,1016.0
1305,2025-02-14,Sao Paulo,Brazil,South America,21.9,71.4,3.5,19.8,1019.7
1234,2025-03-05,Toronto,Canada,North America,11.0,74.1,2.4,14.0,1015.6
556,2025-01-16,London,UK,Europe,11.4,76.0,2.0,14.6,1015.9
290,2025-01-20,Singapore,Singapore,Asia,27.7,75.8,11.3,22.4,1013.1
428,2025-03-09,Beijing,China,Asia,15.2,45.8,8.2,7.6,1004.2
1399,2025-02-18,Buenos Aires,Argentina,South America,22.5,75.7,6.8,21.4,1009.2
1323,2025-03-04,Sao Paulo,Brazil,South America,,79.7,0.1,28.2,1017.6
122,2025-02-01,Chiang Mai,Thailand,Asia,33.8,58.8,0.0,4.3,1022.0
657,2025-01-27,Paris,France,Europe,11.6,72.2,0.0,20.3,1003.6
2009,2025-01-29,Auckland,New Zealand,Oceania,17.2,76.3,3.0,15.7,1008.0
152,2025-03-03,Chiang Mai,Thailand,Asia,37.1,68.9,5.7,9.8,1017.2
1607,2025-03-18,Cairo,Egypt,Africa,25.8,57.0,5.6,19.7,1011.0
1137,2025-02-26,Mexico City,Mexico,North America,17.9,55.3,0.0,15.3,1009.6
1536,2025-01-06,Cairo,Egypt,Africa,21.6,43.3,0.0,10.8,1007.7
131,2025-02-10,Chiang Mai,Thailand,Asia,34.2,74.0,3.9,8.4,1028.4
851,2025-02-10,Moscow,Russia,Europe,10.3,69.7,,8.5,1014.4
134,2025-02-13,Chiang Mai,Thailand,Asia,30.0,63.0,11.0,0.0,1019.5
1,2025-01-01,Bangkok,Thailand,Asia,31.3,73.9,10.6,24.1,1011.6
1519,2025-03-20,Lima,Peru,South America,20.8,79.9,0.0,14.4,1021.7
1913,2025-01-23,Sydney,Australia,Oceania,18.7,58.6,5.3,23.3,1015.8
1608,2025-03-19,Cairo,Egypt,Africa,31.9,32.6,0.0,14.5,1026.5
700,2025-03-11,Paris,France,Europe,20.6,78.5,2.8,13.9,1010.9
1811,2025-01-11,Cape Town,South Africa,Africa,18.8,56.0,1.7,13.0,1002.5
1945,2025-02-24,Sydney,Australia,Oceania,20.4,66.9,3.4,15.1,1008.5
1096,2025-01-16,Mexico City,Mexico,North America,22.2,56.5,2.9,12.1,1019.6
1795,2025-03-26,Nairobi,Kenya,Africa,22.0,71.8,1.4,23.0,1017.9
323,2025-02-22,Singapore,Singapore,Asia,30.4,67.5,12.5,14.5,1011.9
2,2025-01-02,Bangkok,Thailand,Asia,29.6,87.6,11.1,12.2,1016.3
1569,2025-02-08,Cairo,Egypt,Africa,25.3,41.4,2.6,12.6,1022.6
957,2025-02-26,New York,USA,North America,17.0,64.3,0.0,9.1,1029.5
1923,2025-02-02,Sydney,Australia,Oceania,20.5,70.1,1.0,3.8,1010.3
184,2025-01-04,Tokyo,Japan,Asia,17.0,64.9,4.7,12.3,1014.2
1242,2025-03-13,Toronto,Canada,North America,16.7,61.8,3.5,14.6,1009.0
1412,2025-03-03,Buenos Aires,Argentina,South America,17.2,65.8,2.9,26.7,1017.1
307,2025-02-06,Singapore,Singapore,Asia,30.7,65.9,10.3,14.1,1010.2
730,2025-01-10,Berlin,Germany,Europe,7.9,72.1,2.9,19.7,1010.4
1010,2025-01-20,Los Angeles,USA,North America,22.0,38.4,0.9,21.7,1011.9
550,2025-01-10,London,UK,Europe,10.9,79.9,0.0,17.3,1011.8
1338,2025-03-19,Sao Paulo,Brazil,South America,24.3,67.9,1.3,4.5,1008.8
970,2025-03-11,New York,USA,North America,18.1,44.6,0.9,11.6,1015.9
1360,2025-01-10,Buenos Aires,ARGENTINA,South America,22.2,80.3,9.3,13.3,1020.4
1356,2025-01-06,Buenos Aires,Argentina,South America,20.5,75.0,4.3,19.9,1012.0
1061,2025-03-12,Los Angeles,USA,North America,21.2,52.5,4.4,,1011.5
111,2025-01-21,Chiang Mai,Thailand,Asia,28.6,,9.7,16.5,1015.0
1476,2025-02-05,Lima,Peru,South America,26.3,78.7,3.4,18.4,1015.4
889,2025-03-20,Moscow,Russia,Europe,5.5,69.8,4.2,19.1,1001.4
1581,2025-02-20,Cairo,Egypt,Africa,22.4,36.0,1.6,8.0,1019.7
916,2025-01-16,New York,USA,North America,13.5,52.6,10.3,11.6,1018.0
1681,2025-03-02,Lagos,Nigeria,Africa,31.1,91.3,9.5,14.0,1021.1
927,2025-01-27,New York,USA,North America,10.9,57.7,4.5,20.0,1008.9
746,2025-01-26,Berlin,Germany,Europe,13.2,74.0,6.3,7.8,999.1
776,2025-02-25,Berlin,Germany,Europe,16.3,77.6,3.0,5.8,1011.8
1408,2025-02-27,Buenos Aires,Argentina,South America,24.4,55.4,0.0,1.3,1008.3
1640,2025-01-20,Lagos,Nigeria,Africa,30.8,87.1,15.3,28.2,1013.5
578,2025-02-07,London,UK,Europe,12.2,73.8,8.6,12.7,1015.3
1188,2025-01-18,Toronto,Canada,North America,11.3,74.8,0.0,22.5,1026.4
264,2025-03-25,Tokyo,Japan,Asia,16.7,,2.8,11.3,1011.9
1256,2025-03-27,Toronto,Canada,North America,13.2,72.3,2.3,7.7,1013.3
303,2025-02-02,Singapore,Singapore,Asia,27.3,78.5,6.1,3.8,1012.5
928,2025-01-28,New York,USA,North America,7.6,66.2,0.0,2.9,996.0
1200,2025-01-30,Toronto,Canada,North America,11.4,74.2,0.0,17.8,1006.0
1586,2025-02-25,Cairo,Egypt,Africa,27.8,37.8,0.6,16.9,1004.1
150,2025-03-01,Chiang Mai,Thailand,Asia,28.6,66.5,2.0,11.3,1004.6
2006,2025-01-26,Auckland,New Zealand,Oceania,20.4,,3.0,4.8,1012.5
72,2025-03-13,Bangkok,Thailand,Asia,31.3,74.9,6.8,16.9,1008.0
1193,2025-01-23,Toronto,Canada,North America,8.5,81.8,3.1,6.7,1021.2
456,2025-01-06,Mumbai,India,Asia,25.7,75.4,1.4,19.0,1015.8
90,2025-03-31,Bangkok,Thailand,Asia,35.7,,4.2,11.9,1006.6
118,2025-01-28,Chiang Mai,Thailand,Asia,29.5,61.3,1.6,20.0,1007.9
322,2025-02-21,Singapore,Singapore,Asia,28.7,81.0,15.5,16.9,1011.5
1835,2025-02-04,Cape Town,South Africa,Africa,16.5,65.4,4.5,8.1,1019.6
1825,2025-01-25,Cape Town,South Africa,Africa,13.2,53.6,4.7,15.1,1016.6
460,2025-01-10,Mumbai,India,Asia,30.0,73.3,11.6,18.9,1004.0
2049,2025-03-10,Auckland,New Zealand,Oceania,22.9,72.8,2.1,18.1,1022.7
1532,2025-01-02,Cairo,Egypt,Africa,22.3,57.2,0.0,19.6,1008.0
242,2025-03-03,Tokyo,Japan,Asia,19.6,54.4,1.3,6.6,1023.5
699,2025-03-10,Paris,France,Europe,14.9,70.3,5.0,11.8,1016.1
842,2025-02-01,Moscow,Russia,Europe,5.5,72.0,0.0,9.9,1006.2
1810,2025-01-10,Cape Town,South Africa,Africa,14.0,75.2,1.8,13.8,1018.4
703,2025-03-14,Paris,France,Europe,18.9,65.0,9.8,4.5,1015.6
1583,2025-02-22,Cairo,Egypt,Africa,27.0,49.5,0.0,18.3,1011.0
585,2025-02-14,London,UK,Europe,12.0,84.0,2.2,14.6,1013.6
980,2025-03-21,New York,USA,North America,16.9,48.5,0.0,19.0,1016.6
693,2025-03-04,Paris,France,Europe,19.8,87.2,3.6,21.1,1014.1
271,2025-01-01,Singapore,Singapore,Asia,25.1,65.6,11.2,19.6,1009.5
1136,2025-02-25,Mexico City,Mexico,North America,20.3,59.4,8.4,17.2,1010.0
596,2025-02-25,London,UK,Europe,14.6,88.1,0.0,18.3,1014.2
786,2025-03-07,Berlin,Germany,Europe,12.8,77.7,3.8,7.9,1014.0
1251,2025-03-22,Toronto,Canada,North America,11.5,62.1,13.6,16.8,1010.7
497,2025-02-16,Mumbai,India,Asia,29.4,83.8,14.0,10.4,1009.7
221,2025-02-10,Tokyo,Japan,Asia,21.1,36.8,12.4,14.2,1019.6
1757,2025-02-16,Nairobi,Kenya,Africa,20.1,67.6,8.7,8.0,1005.8
1220,2025-02-19,Toronto,Canada,North America,13.9,55.9,3.3,16.4,1008.7
1361,2025-01-11,Buenos Aires,Argentina,South America,16.4,60.7,0.0,25.0,1007.8
878,2025-03-09,Moscow,Russia,Europe,7.7,62.5,0.0,15.9,1016.5
921,2025-01-21,New York,USA,North America,13.9,69.5,9.5,22.9,1006.4
1506,2025-03-07,Lima,Peru,South America,20.7,83.1,0.0,6.1,1000.7
985,2025-03-26,New York,USA,North America,21.1,64.4,5.3,23.5,1015.7
1596,2025-03-07,Cairo,Egypt,Africa,27.4,37.1,2.9,15.5,1002.7
1450,2025-01-10,Lima,Peru,South America,18.1,74.1,1.1,3.5,
1162,2025-03-23,Mexico City,Mexico,North America,21.3,39.6,1.6,31.2,1011.6
313,2025-02-12,Singapore,Singapore,Asia,30.6,74.0,0.0,20.3,1017.4
1687,2025-03-08,Lagos,Nigeria,Africa,28.7,81.4,4.5,19.4,1011.3
508,2025-02-27,Mumbai,India,Asia,30.6,,9.7,7.5,1013.3
1458,2025-01-18,Lima,Peru,South America,17.6,83.6,5.2,20.2,1012.9
394,2025-02-03,Beijing,China,Asia,15.4,43.4,1.4,13.8,1019.8
1407,2025-02-26,Buenos Aires,Argentina,South America,17.9,63.7,5.0,9.1,1022.6
2066,2025-03-27,Auckland,New Zealand,Oceania,15.7,79.1,6.0,18.1,1019.4
410,2025-02-19,Beijing,China,Asia,18.8,45.0,2.0,13.0,1013.9
678,2025-02-17,Paris,France,Europe,13.5,65.5,3.3,20.2,1013.8
953,2025-02-22,New York,USA,North America,13.0,67.4,5.7,17.3,1007.0
1969,2025-03-20,Sydney,Australia,Oceania,19.1,75.7,0.8,7.5,1010.4
329,2025-02-28,Singapore,Singapore,Asia,31.5,91.3,8.7,17.7,1006.6
1037,2025-02-16,Los Angeles,USA,North America,21.4,51.4,0.2,17.2,1019.2
86,2025-03-27,Bangkok,Thailand,Asia,37.4,67.3,10.7,21.4,1002.4
84,2025-03-25,Bangkok,Thailand,Asia,32.1,87.4,8.5,22.1,1013.4
207,2025-01-27,Tokyo,Japan,Asia,17.1,46.7,5.6,18.9,1010.1
104,2025-01-14,Chiang Mai,Thailand,Asia,29.8,69.0,1.1,15.6,1017.5
1334,2025-03-15,Sao Paulo,Brazil,South America,21.5,62.0,4.1,17.3,1017.2
1219,2025-02-18,Toronto,Canada,North America,13.9,65.7,2.3,9.8,1013.4
735,2025-01-15,Berlin,Germany,Europe,13.6,77.0,0.0,19.9,1012.6
1205,2025-02-04,Toronto,Canada,North America,11.9,68.2,13.0,13.3,1011.1
695,2025-03-06,Paris,France,Europe,15.4,71.4,3.2,8.6,1008.7
1190,2025-01-20,Toronto,Canada,North America,12.4,60.2,7.7,5.0,1004.0
498,2025-02-17,Mumbai,India,Asia,33.1,66.9,5.8,15.2,1001.5
1341,2025-03-22,Sao Paulo,Brazil,South America,26.9,70.8,0.0,6.6,1011.5
1166,2025-03-27,Mexico City,Mexico,North America,16.8,57.1,3.1,16.0,
1349,2025-03-30,Sao Paulo,Brazil,South America,19.7,68.9,0.0,6.0,1007.0
328,2025-02-27,Singapore,Singapore,Asia,30.4,72.4,10.7,27.4,1006.6
831,2025-01-21,Moscow,Russia,Europe,6.3,77.0,2.3,10.5,1018.9
661,2025-01-31,Paris,France,Europe,14.9,64.5,3.9,8.8,1019.6
347,2025-03-18,Singapore,Singapore,Asia,31.3,77.2,8.9,13.2,1017.8
211,2025-01-31,Tokyo,Japan,Asia,16.5,63.2,6.0,16.6,1009.7
568,2025-01-28,London,UK,Europe,12.1,93.2,9.5,28.3,1012.0
143,2025-02-22,Chiang Mai,Thailand,Asia,30.7,64.2,2.8,17.4,1012.8
515,2025-03-06,Mumbai,India,Asia,31.7,58.4,4.8,14.7,1028.7
1387,2025-02-06,Buenos Aires,Argentina,South America,18.4,74.8,4.0,,1018.3
1029,2025-02-08,Los Angeles,USA,North America,,59.3,5.1,12.6,1018.4
1069,2025-03-20,Los Angeles,USA,North America,19.3,58.4,0.0,11.6,1011.0
865,2025-02-24,Moscow,Russia,Europe,8.2,67.1,6.9,8.5,1008.4
1306,2025-02-15,Sao Paulo,Brazil,South America,23.6,69.3,4.8,15.1,1008.2
892,2025-03-23,Moscow,Russia,Europe,9.7,58.7,0.0,5.7,1017.0
1227,2025-02-26,Toronto,Canada,North America,13.1,60.6,10.5,15.2,1008.2
815,2025-01-05,Moscow,Russia,Europe,6.8,62.4,0.0,14.1,1010.3
1573,2025-02-12,Cairo,Egypt,Africa,30.8,46.2,0.0,11.1,1010.2
1383,2025-02-02,Buenos Aires,Argentina,South America,14.9,78.7,0.3,22.0,1019.4
564,2025-01-24,London,UK,Europe,14.6,81.9,4.5,17.4,1001.4
1503,2025-03-04,Lima,Peru,South America,26.9,94.2,1.9,12.2,1005.9
372,2025-01-12,Beijing,China,Asia,12.1,56.1,1.0,16.7,1014.6
1182,2025-01-12,Toronto,Canada,North America,8.9,63.6,0.0,25.0,1007.6
1012,2025-01-22,Los Angeles,USA,North America,16.7,60.7,1.1,14.2,1010.5
1304,2025-02-13,Sao Paulo,Brazil,South America,21.0,85.5,5.6,0.0,1015.0
891,2025-03-22,Moscow,Russia,Europe,7.7,64.0,,16.8,1020.6
1711,2025-01-01,Nairobi,Kenya,Africa,15.7,54.1,6.1,15.0,1018.7
1262,2025-01-02,Sao Paulo,Brazil,South America,22.6,65.5,8.4,14.6,1013.2
684,2025-02-23,Paris,France,Europe,14.8,78.7,3.8,7.2,1009.8
1298,2025-02-07,Sao Paulo,Brazil,South America,28.7,70.2,0.0,17.4,1020.9
1413,2025-03-04,Buenos Aires,Argentina,South America,25.4,72.8,0.2,15.7,1014.4
633,2025-01-03,Paris,France,Europe,10.7,75.6,1.2,10.8,1006.1
195,2025-01-15,Tokyo,Japan,Asia,17.3,54.6,7.4,11.1,1010.3
514,2025-03-05,Mumbai,India,Asia,30.5,,8.6,,1011.6
1839,2025-02-08,Cape Town,South Africa,Africa,17.1,50.5,4.5,17.1,1006.9
210,2025-01-30,Tokyo,JAPAN,Asia,20.2,65.2,0.0,23.9,1021.3
1001,2025-01-11,Los Angeles,USA,North America,17.7,51.4,0.0,13.0,1017.4
1187,2025-01-17,Toronto,Canada,North America,,58.6,3.4,1.1,1023.0
636,2025-01-06,Paris,France,Europe,10.5,60.3,1.0,,1016.1
1708,2025-03-29,Lagos,Nigeria,Africa,,87.1,13.8,17.0,1016.9
88,2025-03-29,Bangkok,Thailand,Asia,34.2,88.0,2.5,4.8,1012.7
1802,2025-01-02,Cape Town,South Africa,Africa,14.2,63.4,5.9,16.8,1019.9
1632,2025-01-12,Lagos,Nigeria,Africa,26.9,83.5,,17.6,1008.4
910,2025-01-10,New York,USA,North America,15.1,61.2,,17.5,1011.6
191,2025-01-11,Tokyo,Japan,Asia,16.1,62.8,0.0,23.7,1012.5
179,2025-03-30,Chiang Mai,Thailand,Asia,33.0,69.1,9.3,22.0,1021.3
557,2025-01-17,London,UK,Europe,14.3,72.8,0.0,8.7,1010.1
1578,2025-02-17,Cairo,Egypt,Africa,27.1,54.4,0.0,18.5,1011.4
1417,2025-03-08,Buenos Aires,Argentina,South America,22.5,77.9,0.0,11.1,1011.1
2069,2025-03-30,Auckland,New Zealand,Oceania,17.9,62.0,,9.2,1016.7
1833,2025-02-02,Cape Town,South Africa,Africa,17.8,64.2,4.7,21.4,1018.6
745,2025-01-25,Berlin,Germany,Europe,14.2,83.6,0.0,4.3,1009.3
1907,2025-01-17,Sydney,Australia,Oceania,21.2,74.9,0.0,11.4,1017.9
1129,2025-02-18,Mexico City,Mexico,North America,22.0,53.5,0.0,23.2,1017.6
1543,2025-01-13,Cairo,Egypt,Africa,24.7,34.3,0.0,17.0,1020.8
1098,2025-01-18,Mexico City,Mexico,North America,20.1,59.1,4.7,10.7,1010.7
512,2025-03-03,Mumbai,India,Asia,32.8,48.9,6.0,17.0,1018.5
1643,2025-01-23,Lagos,Nigeria,Africa,30.1,87.1,3.9,9.1,1010.0
1464,2025-01-24,Lima,Peru,South America,24.5,67.6,6.0,17.1,1002.1
1586,2025-02-25,Cairo,Egypt,Africa,27.8,37.8,0.6,16.9,1004.1
472,2025-01-22,Mumbai,India,Asia,30.1,67.0,6.6,4.3,1015.5
399,2025-02-08,Beijing,China,Asia,17.5,51.0,6.8,19.2,1015.1
1605,2025-03-16,Cairo,Egypt,Africa,20.9,,0.0,9.3,994.2
36,2025-02-05,Bangkok,Thailand,Asia,34.4,75.1,13.8,13.4,1029.3
206,2025-01-26,Tokyo,Japan,Asia,18.8,60.3,4.5,18.7,1006.9
609,2025-03-10,London,UK,Europe,16.2,79.3,0.7,16.3,1017.3
1794,2025-03-25,Nairobi,Kenya,Africa,19.1,57.1,,18.2,1022.0
1561,2025-01-31,Cairo,Egypt,Africa,23.0,39.6,0.0,16.2,1012.0
1068,2025-03-19,Los Angeles,USA,North America,20.7,50.9,0.0,12.9,
1286,2025-01-26,Sao Paulo,Brazil,South America,23.0,65.5,11.0,23.1,1010.2
1173,2025-01-03,Toronto,Canada,North America,12.3,74.8,1.7,4.2,1009.6
430,2025-03-11,Beijing,China,Asia,20.5,32.2,0.0,14.4,1003.1
1725,2025-01-15,Nairobi,Kenya,Africa,18.0,65.5,2.9,22.1,1019.1
229,2025-02-18,Tokyo,Japan,Asia,18.2,71.0,3.4,15.8,1012.0
1004,2025-01-14,Los Angeles,USA,North America,17.7,38.2,9.2,15.9,1015.4
1030,2025-02-09,Los Angeles,USA,North America,20.9,,0.2,19.5,1015.0
2042,2025-03-03,Auckland,New Zealand,Oceania,21.5,90.1,0.0,15.1,1008.9
2065,2025-03-26,Auckland,New Zealand,Oceania,19.6,82.8,8.1,13.3,1014.1
1977,2025-03-28,Sydney,Australia,Oceania,22.1,63.1,0.0,17.7,1016.3
728,2025-01-08,Berlin,Germany,Europe,11.2,67.3,3.5,14.3,1015.7
319,2025-02-18,Singapore,Singapore,Asia,28.3,56.6,10.7,20.4,998.8
630,2025-03-31,London,UK,Europe,16.2,72.3,0.2,14.3,
926,2025-01-26,New York,USA,North America,17.9,56.7,0.1,21.6,1015.6
894,2025-03-25,Moscow,Russia,Europe,6.1,74.8,3.7,15.6,1015.3
1020,2025-01-30,Los Angeles,USA,North America,19.1,62.1,0.0,10.4,1013.4
1927,2025-02-06,Sydney,Australia,Oceania,25.4,64.2,1.8,10.8,1012.6
35,2025-02-04,Bangkok,Thailand,Asia,30.0,68.5,7.7,17.0,1014.7
1337,2025-03-18,Sao Paulo,Brazil,South America,23.1,74.1,7.9,14.7,1013.1
76,2025-03-17,Bangkok,Thailand,Asia,31.9,82.0,8.7,28.1,1008.2
174,2025-03-25,Chiang Mai,Thailand,Asia,30.0,67.3,6.3,19.0,1025.1
1910,2025-01-20,Sydney,Australia,Oceania,19.0,70.4,6.0,11.2,1000.7
1076,2025-03-27,Los Angeles,USA,North America,23.8,75.6,,18.7,1009.7
1939,2025-02-18,Sydney,Australia,Oceania,22.2,62.6,13.1,13.6,1011.6
1854,2025-02-23,Cape Town,South Africa,Africa,21.9,63.0,0.0,25.7,1010.4
1997,2025-01-17,Auckland,New Zealand,Oceania,15.0,74.0,6.1,,1005.8
1989,2025-01-09,Auckland,New Zealand,Oceania,14.2,92.4,,26.0,1011.8
748,2025-01-28,Berlin,Germany,Europe,11.5,66.3,1.4,12.8,1004.9
1245,2025-03-16,Toronto,Canada,North America,15.8,64.7,2.7,26.3,1016.1
1931,2025-02-10,Sydney,Australia,Oceania,23.4,70.4,3.8,24.1,1015.5
509,2025-02-28,Mumbai,India,Asia,29.6,59.9,5.1,13.1,1027.6
711,2025-03-22,Paris,France,Europe,14.6,59.5,4.4,30.1,1002.0
1796,2025-03-27,Nairobi,Kenya,Africa,20.7,62.5,3.8,18.8,1011.7
608,2025-03-09,London,UK,Europe,15.8,75.3,3.7,9.2,
388,2025-01-28,Beijing,China,Asia,11.1,47.0,3.9,21.5,1013.6
1118,2025-02-07,Mexico City,Mexico,North America,17.6,52.8,0.0,22.1,1022.2
2048,2025-03-09,Auckland,New Zealand,Oceania,19.0,87.3,3.3,6.0,1018.0
752,2025-02-01,Berlin,Germany,Europe,7.2,70.8,10.2,16.7,1012.9
912,2025-01-12,New York,USA,North America,13.1,54.0,4.4,11.8,1016.9
149,2025-02-28,Chiang Mai,Thailand,Asia,25.8,54.8,2.5,15.2,1016.1
754,2025-02-03,Berlin,Germany,Europe,12.3,62.2,7.2,19.0,1009.7
1507,2025-03-08,Lima,Peru,South America,25.8,79.9,1.4,,1009.8
403,2025-02-12,Beijing,China,Asia,11.7,38.9,0.0,9.4,1018.0
1274,2025-01-14,Sao Paulo,Brazil,South America,25.4,70.0,0.0,,1010.4
341,2025-03-12,Singapore,Singapore,Asia,32.6,83.9,11.5,21.7,1015.5
1724,2025-01-14,Nairobi,Kenya,Africa,17.5,48.0,6.9,19.2,1022.5
988,2025-03-29,New York,USA,North America,18.4,62.0,7.9,20.9,1004.6
201,2025-01-21,Tokyo,Japan,Asia,20.9,67.4,4.2,11.1,1017.2
1116,2025-02-05,Mexico City,Mexico,North America,14.4,52.7,3.8,6.9,1013.1
733,2025-01-13,Berlin,Germany,Europe,10.0,64.2,3.5,16.9,1020.2
541,2025-01-01,London,UK,Europe,12.0,86.7,11.0,21.1,1014.5
692,2025-03-03,Paris,France,Europe,20.6,,1.5,15.1,1006.0
1467,2025-01-27,Lima,Peru,South America,28.2,80.8,10.5,23.4,1014.5
610,2025-03-11,London,UK,Europe,9.6,,1.7,17.6,1020.2
48,2025-02-17,Bangkok,Thailand,Asia,34.5,58.8,8.7,11.0,1018.1
956,2025-02-25,New York,USA,North America,18.2,61.8,7.8,8.4,993.9
281,2025-01-11,Singapore,Singapore,Asia,26.1,84.3,13.7,19.3,1019.0
411,2025-02-20,Beijing,China,Asia,18.1,38.1,0.0,13.2,1004.9
1755,2025-02-14,Nairobi,Kenya,Africa,20.9,72.5,0.8,18.9,1021.6
1784,2025-03-15,Nairobi,Kenya,Africa,23.9,74.1,2.0,,1018.0
1633,2025-01-13,Lagos,Nigeria,Africa,27.5,89.0,10.2,14.9,1002.4
1515,2025-03-16,Lima,Peru,South America,20.1,75.2,0.0,23.9,1008.6
688,2025-02-27,Paris,France,Europe,17.6,76.6,0.0,7.3,1014.8
336,2025-03-07,Singapore,Singapore,Asia,30.8,89.7,15.1,21.0,1010.4
643,2025-01-13,Paris,France,Europe,15.8,62.6,9.7,24.1,
315,2025-02-14,Singapore,Singapore,Asia,32.8,70.0,10.2,6.9,1015.8
783,2025-03-04,Berlin,Germany,Europe,10.0,71.7,6.0,9.9,1004.0
1641,2025-01-21,Lagos,Nigeria,Africa,,,4.8,10.2,1010.6
2001,2025-01-21,Auckland,New Zealand,Oceania,14.7,75.6,1.6,15.7,1020.2
1996,2025-01-16,Auckland,New Zealand,Oceania,14.7,,0.4,8.9,1002.4
1531,2025-01-01,Cairo,Egypt,Africa,25.8,41.9,,17.9,1019.5
1275,2025-01-15,Sao Paulo,Brazil,South America,20.4,70.5,9.5,22.6,1012.0
1813,2025-01-13,Cape Town,South Africa,Africa,17.6,65.3,3.6,10.3,1015.7
